source_name,source_type,source_RA,source_DEC,22present,27present
4FGL_J0056.6-5317,bcu,14.1591,-53.2956,1,1
4FGL_J2120.6-1254,bcu,320.1536,-12.9097,1,1
4FGL_J0047.1-6203,bcu,11.7770,-62.0520,1,1
4FGL_J1857.9+0313c,bcu,284.4784,3.2185,1,1
4FGL_J0119.9+4053,bcu,19.9988,40.8911,1,1
4FGL_J2134.3-6511,bcu,323.5912,-65.1859,1,1
4FGL_J1219.9+6056,bcu,184.9837,60.9350,1,1
4FGL_J1912.7-1250,bcu,288.1967,-12.8389,1,1
4FGL_J1550.8-0822,bcu,237.7183,-8.3700,1,1
4FGL_J2327.5-3259,bcu,351.8825,-32.9869,1,1
4FGL_J1715.4-4025,bcu,258.8690,-40.4294,1,1
4FGL_J0830.0+5231,bcu,127.5111,52.5307,1,1
4FGL_J0739.8-6722,bcu,114.9550,-67.3684,1,1
4FGL_J0509.3-2917,bcu,77.3500,-29.2916,1,1
4FGL_J2228.6-1636,bcu,337.1659,-16.6073,1,1
4FGL_J0620.7+2643,bcu,95.1766,26.7291,1,1
4FGL_J0644.6-2853,bcu,101.1743,-28.8868,1,1
4FGL_J1759.1-3849,bcu,269.7931,-38.8217,1,1
4FGL_J0151.0+0539,bcu,27.7738,5.6534,1,1
4FGL_J0600.3+1244,bcu,90.0816,12.7444,1,1
4FGL_J1109.7-4814,bcu,167.4433,-48.2452,1,1
4FGL_J2130.8-6623,bcu,322.7033,-66.3874,1,1
4FGL_J1747.6-5308,bcu,266.9005,-53.1385,1,1
4FGL_J2101.3+0912,bcu,315.3491,9.2007,1,1
4FGL_J1530.5-3026,bcu,232.6468,-30.4437,1,1
4FGL_J1405.3-0640,bcu,211.3291,-6.6830,1,1
4FGL_J1027.6+1828,bcu,156.9191,18.4815,1,1
4FGL_J0505.8+3322,bcu,76.4554,33.3742,1,1
4FGL_J1555.2-4149,bcu,238.8244,-41.8282,1,1
4FGL_J0322.9+0940,bcu,50.7492,9.6782,1,1
4FGL_J0017.0-0649,bcu,4.2635,-6.8317,1,1
4FGL_J0212.2-2559,bcu,33.0591,-25.9945,1,1
4FGL_J0725.5+0216,bcu,111.3901,2.2749,1,1
4FGL_J0902.4+6440,bcu,135.6139,64.6788,1,1
4FGL_J0242.6+1735,bcu,40.6588,17.5984,1,1
4FGL_J0849.4-2911,bcu,132.3511,-29.1863,1,1
4FGL_J1353.7-3936,bcu,208.4386,-39.6157,1,1
4FGL_J2109.8-8618,bcu,317.4619,-86.3078,1,1
4FGL_J1728.6-7448,bcu,262.1529,-74.8035,1,1
4FGL_J1054.2+3926,bcu,163.5582,39.4352,1,1
4FGL_J1949.4+1247,bcu,297.3707,12.7931,1,1
4FGL_J2159.1-2840,bcu,329.7854,-28.6826,1,1
4FGL_J2049.0+1647,bcu,312.2575,16.7897,1,1
4FGL_J1248.9+4840,bcu,192.2443,48.6700,1,1
4FGL_J0146.3+4606,bcu,26.5916,46.1109,1,1
4FGL_J0731.8-3009,bcu,112.9639,-30.1553,1,1
4FGL_J0259.5-1705,bcu,44.8916,-17.0942,1,1
4FGL_J1132.2-4736,bcu,173.0557,-47.6130,1,1
4FGL_J0655.4-2631,bcu,103.8659,-26.5240,1,1
4FGL_J1507.3+3341,bcu,226.8351,33.6865,1,1
4FGL_J1911.5+0311,bcu,287.8984,3.1842,1,1
4FGL_J1958.1+2438,bcu,299.5284,24.6417,1,1
4FGL_J1627.7+0251,bcu,246.9419,2.8584,1,1
4FGL_J1950.6+3456,bcu,297.6642,34.9434,1,1
4FGL_J1309.6+3718,bcu,197.4205,37.3098,1,1
4FGL_J0507.9+4647,bcu,76.9786,46.7951,1,1
4FGL_J1838.0-5959,bcu,279.5237,-59.9910,1,1
4FGL_J0730.1+6852,bcu,112.5255,68.8799,1,1
4FGL_J2336.6+2356,bcu,354.1535,23.9423,1,1
4FGL_J0156.5+3914,bcu,29.1325,39.2493,1,1
4FGL_J0731.2-1403,bcu,112.8105,-14.0656,1,1
4FGL_J1220.2-3713,bcu,185.0693,-37.2235,1,1
4FGL_J1844.8-3248,bcu,281.2105,-32.8055,1,1
4FGL_J1302.3+6901,bcu,195.5882,69.0330,1,1
4FGL_J2106.9+2455,bcu,316.7417,24.9327,1,1
4FGL_J2119.0-3317,bcu,319.7681,-33.2892,1,1
4FGL_J0128.3+5710,bcu,22.0835,57.1700,1,1
4FGL_J0922.7-3959,bcu,140.6918,-39.9867,1,1
4FGL_J2207.6+0053,bcu,331.9137,0.8907,1,1
4FGL_J0450.3-4419,bcu,72.5788,-44.3195,1,1
4FGL_J1549.8-3044,bcu,237.4513,-30.7487,1,1
4FGL_J1838.4-6023,bcu,279.6009,-60.3932,1,1
4FGL_J1323.0+2941,bcu,200.7616,29.6871,1,1
4FGL_J1758.3-3028,bcu,269.5981,-30.4684,1,1
4FGL_J1203.3+1119,bcu,180.8327,11.3231,1,1
4FGL_J1913.4-3629,bcu,288.3507,-36.4885,1,1
4FGL_J2228.5+2211,bcu,337.1455,22.1914,1,1
4FGL_J2047.9-3122,bcu,311.9808,-31.3778,1,1
4FGL_J1416.1+1320,bcu,214.0285,13.3470,1,1
4FGL_J0052.9-6644,bcu,13.2490,-66.7363,1,1
4FGL_J0436.7-7148,bcu,69.1785,-71.8014,1,1
4FGL_J2110.3+0404,bcu,317.5944,4.0826,1,1
4FGL_J0517.7-1758,bcu,79.4273,-17.9769,1,1
4FGL_J1443.7-0954,bcu,220.9429,-9.9022,1,1
4FGL_J0706.1+0246,bcu,106.5454,2.7772,1,1
4FGL_J0719.1-7055,bcu,109.7800,-70.9268,1,1
4FGL_J0700.1-6311,bcu,105.0499,-63.1863,1,1
4FGL_J0816.4-0007,bcu,124.1220,-0.1220,1,1
4FGL_J0743.3-4912c,bcu,115.8340,-49.2143,1,1
4FGL_J1212.2+2442,bcu,183.0526,24.7128,1,1
4FGL_J0541.4-7334,bcu,85.3514,-73.5774,1,1
4FGL_J1841.0+6115,bcu,280.2531,61.2522,1,1
4FGL_J0345.5-3301,bcu,56.3788,-33.0225,1,1
4FGL_J0629.6+2435,bcu,97.4084,24.5877,1,1
4FGL_J0519.0+0851,bcu,79.7736,8.8625,1,1
4FGL_J0748.3+4928,bcu,117.0824,49.4748,1,1
4FGL_J0028.9+3553,bcu,7.2251,35.8904,1,1
4FGL_J1606.9+5919,bcu,241.7341,59.3201,1,1
4FGL_J1931.3-1556,bcu,292.8361,-15.9398,1,1
4FGL_J1117.6+0217,bcu,169.4080,2.2950,1,1
4FGL_J2030.5-1439,bcu,307.6313,-14.6605,1,1
4FGL_J0733.1+5910,bcu,113.2764,59.1707,1,1
4FGL_J1136.3-0501,bcu,174.0776,-5.0295,1,1
4FGL_J0154.3-0236,bcu,28.5763,-2.6111,1,1
4FGL_J1706.8+3004,bcu,256.7224,30.0673,1,1
4FGL_J1758.7-1621,bcu,269.6850,-16.3556,1,1
4FGL_J2359.1+1719,bcu,359.7756,17.3225,1,1
4FGL_J0602.8+6041,bcu,90.7229,60.6965,1,1
4FGL_J1942.5-5827,bcu,295.6425,-58.4550,1,1
4FGL_J2311.7+2604,bcu,347.9308,26.0831,1,1
4FGL_J1816.9-4942,bcu,274.2439,-49.7158,1,1
4FGL_J0237.1-0714,bcu,39.2845,-7.2456,1,1
4FGL_J1546.1-1003,bcu,236.5414,-10.0510,1,1
4FGL_J1407.6-4301,bcu,211.9194,-43.0234,1,1
4FGL_J0705.7-4848,bcu,106.4472,-48.8071,1,1
4FGL_J0853.1-3657,bcu,133.2934,-36.9565,1,1
4FGL_J1159.2-2227,bcu,179.8107,-22.4605,1,1
4FGL_J0654.3+0923,bcu,103.5780,9.3874,1,1
4FGL_J2041.8-7319,bcu,310.4607,-73.3254,1,1
4FGL_J0224.0-1850,bcu,36.0092,-18.8479,1,1
4FGL_J1503.6-6427,bcu,225.9100,-64.4517,1,1
4FGL_J0638.2+6020,bcu,99.5691,60.3461,1,1
4FGL_J0751.4-0421,bcu,117.8642,-4.3607,1,1
4FGL_J0327.5-1805,bcu,51.8907,-18.0885,1,1
4FGL_J0344.2+3203c,bcu,56.0715,32.0555,1,1
4FGL_J1240.4-2606,bcu,190.1110,-26.1155,1,1
4FGL_J1401.1-3717,bcu,210.2971,-37.2975,1,1
4FGL_J1632.2+0854,bcu,248.0597,8.9044,1,1
4FGL_J0723.7+2050,bcu,110.9490,20.8373,1,1
4FGL_J1504.9+2027,bcu,226.2454,20.4509,1,1
4FGL_J1209.4+7608,bcu,182.3625,76.1370,1,1
4FGL_J0356.1-1329,bcu,59.0313,-13.4860,1,1
4FGL_J1049.8+1429,bcu,162.4675,14.4835,1,1
4FGL_J1948.3+1207,bcu,297.0993,12.1167,1,1
4FGL_J2236.4-2309,bcu,339.1246,-23.1552,1,1
4FGL_J0509.9-6417,bcu,77.4876,-64.2891,1,1
4FGL_J0636.5+7138,bcu,99.1402,71.6473,1,1
4FGL_J1513.2-7131,bcu,228.3149,-71.5208,1,1
4FGL_J1432.2+5051,bcu,218.0682,50.8596,1,1
4FGL_J1329.0-5607,bcu,202.2672,-56.1186,1,1
4FGL_J1714.0-2029,bcu,258.5225,-20.4855,1,1
4FGL_J1828.0+2634,bcu,277.0215,26.5718,1,1
4FGL_J0559.6+3044,bcu,89.9039,30.7471,1,1
4FGL_J1424.1+2917,bcu,216.0295,29.2917,1,1
4FGL_J1308.4-6706,bcu,197.1104,-67.1081,1,1
4FGL_J0338.7-5706,bcu,54.6985,-57.1061,1,1
4FGL_J2239.4+5130,bcu,339.8719,51.5064,1,1
4FGL_J1923.4-2503,bcu,290.8521,-25.0519,1,1
4FGL_J0301.2+2546,bcu,45.3106,25.7753,1,1
4FGL_J1240.4-7148,bcu,190.1160,-71.8156,1,1
4FGL_J0330.6+0438,bcu,52.6727,4.6349,1,1
4FGL_J1435.3+7120,bcu,218.8465,71.3354,1,1
4FGL_J1953.0-7025,bcu,298.2682,-70.4210,1,1
4FGL_J0311.5-4402,bcu,47.8809,-44.0460,1,1
4FGL_J2042.7-5415,bcu,310.6779,-54.2566,1,1
4FGL_J1830.2-4443,bcu,277.5504,-44.7200,1,1
4FGL_J1215.8-3732,bcu,183.9696,-37.5404,1,1
4FGL_J1837.0+5347,bcu,279.2555,53.7951,1,1
4FGL_J0751.0-5131,bcu,117.7685,-51.5288,1,1
4FGL_J1047.8-6216,bcu,161.9609,-62.2745,1,1
4FGL_J0959.6+4606,bcu,149.9162,46.1079,1,1
4FGL_J0638.7+5658,bcu,99.6895,56.9785,1,1
4FGL_J1013.4-4006,bcu,153.3688,-40.1079,1,1
4FGL_J2211.4-7040,bcu,332.8558,-70.6795,1,1
4FGL_J1400.6-5605,bcu,210.1567,-56.0879,1,1
4FGL_J2233.9-1229,bcu,338.4992,-12.4880,1,1
4FGL_J0414.8-5338,bcu,63.7098,-53.6479,1,1
4FGL_J1925.7+1227,bcu,291.4312,12.4639,1,1
4FGL_J2057.4-0723,bcu,314.3535,-7.3901,1,1
4FGL_J1146.4-3327,bcu,176.6059,-33.4611,1,1
4FGL_J0111.5-2546,bcu,17.8966,-25.7778,1,1
4FGL_J1503.7-5801,bcu,225.9257,-58.0299,1,1
4FGL_J0532.8-3941,bcu,83.2000,-39.6853,1,1
4FGL_J0233.9+8041,bcu,38.4987,80.6948,1,1
4FGL_J1744.4+1851,bcu,266.1025,18.8636,1,1
4FGL_J1129.5+3034,bcu,172.3804,30.5789,1,1
4FGL_J2229.1+2254,bcu,337.2980,22.9078,1,1
4FGL_J1316.5+3013,bcu,199.1447,30.2261,1,1
4FGL_J0851.9-5229,bcu,132.9930,-52.4977,1,1
4FGL_J0509.1+1943,bcu,77.2793,19.7242,1,1
4FGL_J0301.9-2731,bcu,45.4991,-27.5302,1,1
4FGL_J1502.5+5552,bcu,225.6257,55.8797,1,1
4FGL_J0433.7-5725,bcu,68.4410,-57.4279,1,1
4FGL_J1339.0-2400,bcu,204.7563,-24.0085,1,1
4FGL_J1139.0+4033,bcu,174.7637,40.5617,1,1
4FGL_J0228.2-3102,bcu,37.0600,-31.0338,1,1
4FGL_J0751.4+2655,bcu,117.8664,26.9275,1,1
4FGL_J0228.1+8208,bcu,37.0303,82.1434,1,1
4FGL_J1654.0-3509,bcu,253.5107,-35.1552,1,1
4FGL_J0359.4-0236,bcu,59.8530,-2.6019,1,1
4FGL_J2251.7-3208,bcu,342.9436,-32.1396,1,1
4FGL_J0030.6-0212,bcu,7.6558,-2.2014,1,1
4FGL_J1039.9+7326,bcu,159.9978,73.4422,1,1
4FGL_J0012.0+7043,bcu,3.0032,70.7326,1,1
4FGL_J0207.9+2203,bcu,31.9861,22.0591,1,1
4FGL_J2042.6+1629,bcu,310.6679,16.4944,1,1
4FGL_J0709.2-1527,bcu,107.3095,-15.4512,1,1
4FGL_J1021.4+8021,bcu,155.3630,80.3520,1,1
4FGL_J1858.1+7318,bcu,284.5460,73.3127,1,1
4FGL_J0402.9+6433,bcu,60.7373,64.5517,1,1
4FGL_J0045.1-3706,bcu,11.2936,-37.1065,1,1
4FGL_J0024.4+4647,bcu,6.1212,46.7970,1,1
4FGL_J2224.5+0353,bcu,336.1251,3.8936,1,1
4FGL_J1141.4+6805,bcu,175.3583,68.0984,1,1
4FGL_J1738.2+4000,bcu,264.5600,40.0099,1,1
4FGL_J2046.6-1012,bcu,311.6720,-10.2003,1,1
4FGL_J0648.1+1605,bcu,102.0403,16.0928,1,1
4FGL_J0807.0-6102,bcu,121.7564,-61.0401,1,1
4FGL_J1228.7-0318,bcu,187.1926,-3.3148,1,1
4FGL_J0533.3-5549,bcu,83.3313,-55.8247,1,1
4FGL_J2304.3+0618,bcu,346.0776,6.3071,1,1
4FGL_J0525.6-2008,bcu,81.4178,-20.1449,1,1
4FGL_J1215.8-1733,bcu,183.9741,-17.5657,1,1
4FGL_J1608.0+4949,bcu,242.0136,49.8290,1,1
4FGL_J1537.7-7957,bcu,234.4395,-79.9575,1,1
4FGL_J1438.5-4207,bcu,219.6295,-42.1287,1,1
4FGL_J1723.6-7714,bcu,260.9219,-77.2376,1,1
4FGL_J0207.5-2402,bcu,31.8989,-24.0484,1,1
4FGL_J0315.5+4231,bcu,48.8982,42.5332,1,1
4FGL_J2046.8-4258,bcu,311.7205,-42.9694,1,1
4FGL_J1858.3-2511,bcu,284.5752,-25.1991,1,1
4FGL_J0449.6+3027,bcu,72.4186,30.4664,1,1
4FGL_J1454.0+4927,bcu,223.5246,49.4589,1,1
4FGL_J1104.9+5748,bcu,166.2395,57.8079,1,1
4FGL_J0049.4-5402,bcu,12.3589,-54.0367,1,1
4FGL_J0610.7+1656,bcu,92.6761,16.9460,1,1
4FGL_J1640.9+1143,bcu,250.2479,11.7199,1,1
4FGL_J2309.7-3632,bcu,347.4302,-36.5473,1,1
4FGL_J0032.3-5522,bcu,8.0778,-55.3668,1,1
4FGL_J0150.6-5448,bcu,27.6655,-54.8033,1,1
4FGL_J0401.0-5353,bcu,60.2646,-53.8992,1,1
4FGL_J0436.2-0038,bcu,69.0504,-0.6470,1,1
4FGL_J0401.9-2034,bcu,60.4867,-20.5804,1,1
4FGL_J0055.1-1219,bcu,13.7805,-12.3204,1,1
4FGL_J1331.7-0647,bcu,202.9450,-6.7948,1,1
4FGL_J1912.0+1612,bcu,288.0206,16.2021,1,1
4FGL_J1748.1+2702,bcu,267.0480,27.0488,1,1
4FGL_J0812.6+2821,bcu,123.1562,28.3574,1,1
4FGL_J0852.5-5755,bcu,133.1418,-57.9304,1,1
4FGL_J1810.7+5335,bcu,272.6779,53.5932,1,1
4FGL_J2230.9-7815,bcu,337.7282,-78.2594,1,1
4FGL_J2018.5+3852,bcu,304.6373,38.8715,1,1
4FGL_J2313.9-4501,bcu,348.4922,-45.0201,1,1
4FGL_J0644.4-6712,bcu,101.1053,-67.2124,1,1
4FGL_J1400.2-4010,bcu,210.0542,-40.1806,1,1
4FGL_J0611.1+4325,bcu,92.7984,43.4261,1,1
4FGL_J0623.0-3010,bcu,95.7646,-30.1828,1,1
4FGL_J0654.0-4152,bcu,103.5235,-41.8760,1,1
4FGL_J1748.5-0854,bcu,267.1366,-8.9017,1,1
4FGL_J2055.8+1545,bcu,313.9540,15.7505,1,1
4FGL_J2126.5+1842,bcu,321.6254,18.7106,1,1
4FGL_J0102.0+1639,bcu,15.5228,16.6524,1,1
4FGL_J1151.6-2115,bcu,177.9203,-21.2515,1,1
4FGL_J0725.8-0054,bcu,111.4698,-0.9134,1,1
4FGL_J0516.1-7240,bcu,79.0428,-72.6693,1,1
4FGL_J1315.9-0732,bcu,198.9866,-7.5460,1,1
4FGL_J0425.3+6319,bcu,66.3371,63.3262,1,1
4FGL_J1812.9+4249,bcu,273.2450,42.8261,1,1
4FGL_J1158.9+0818,bcu,179.7482,8.3006,1,1
4FGL_J1741.8-2537,bcu,265.4577,-25.6206,1,1
4FGL_J1657.7-6120,bcu,254.4268,-61.3430,1,1
4FGL_J1545.8-2336,bcu,236.4504,-23.6134,1,1
4FGL_J1924.3-5458,bcu,291.0869,-54.9667,1,1
4FGL_J0856.8+8559,bcu,134.2240,85.9946,1,1
4FGL_J0201.1-4347,bcu,30.2848,-43.7964,1,1
4FGL_J0748.0-1638,bcu,117.0059,-16.6437,1,1
4FGL_J1617.2-2535,bcu,244.3230,-25.5987,1,1
4FGL_J2300.9+7108,bcu,345.2468,71.1423,1,1
4FGL_J0344.4+3432,bcu,56.1212,34.5471,1,1
4FGL_J1035.1-0608,bcu,158.7775,-6.1406,1,1
4FGL_J1628.3-3343,bcu,247.0812,-33.7241,1,1
4FGL_J0303.4-5232,bcu,45.8706,-52.5349,1,1
4FGL_J1648.0+2221,bcu,252.0226,22.3523,1,1
4FGL_J0829.7-5856,bcu,127.4393,-58.9426,1,1
4FGL_J1354.2+6934,bcu,208.5728,69.5676,1,1
4FGL_J0604.9-0000,bcu,91.2410,-0.0038,1,1
4FGL_J0340.5-0256,bcu,55.1484,-2.9350,1,1
4FGL_J0135.0+5338,bcu,23.7639,53.6351,1,1
4FGL_J0034.0-4116,bcu,8.5142,-41.2708,1,1
4FGL_J1130.5-7801,bcu,172.6251,-78.0232,1,1
4FGL_J2240.7-4746,bcu,340.1865,-47.7736,1,1
4FGL_J0554.3-1009,bcu,88.5897,-10.1525,1,0
4FGL_J0358.6+0634,bcu,59.6656,6.5759,1,1
4FGL_J0400.7+3920,bcu,60.1856,39.3483,1,1
4FGL_J0539.0+1644,bcu,84.7500,16.7432,1,1
4FGL_J2340.5+3854,bcu,355.1284,38.9054,1,1
4FGL_J1046.0+5448,bcu,161.5189,54.8143,1,1
4FGL_J1238.1-4541,bcu,189.5453,-45.6861,1,1
4FGL_J0130.6+1844,bcu,22.6592,18.7477,1,1
4FGL_J1950.8+1211,bcu,297.7222,12.1995,1,1
4FGL_J2007.3-7728,bcu,301.8466,-77.4780,1,1
4FGL_J1930.3+0911,bcu,292.5854,9.1975,1,1
4FGL_J0324.8-2043,bcu,51.2191,-20.7285,1,1
4FGL_J0244.7+1316,bcu,41.1920,13.2799,1,1
4FGL_J1254.9-7141,bcu,193.7267,-71.6931,1,1
4FGL_J2300.8-0736,bcu,345.2084,-7.6140,1,1
4FGL_J2330.2+7759,bcu,352.5682,77.9947,1,1
4FGL_J0312.4-3221,bcu,48.1095,-32.3555,1,1
4FGL_J1949.0+1314,bcu,297.2503,13.2451,1,1
4FGL_J1945.1-4007,bcu,296.2922,-40.1209,1,1
4FGL_J1800.1+2812,bcu,270.0299,28.2034,1,1
4FGL_J0726.1+8114,bcu,111.5495,81.2398,1,1
4FGL_J1505.5-8241,bcu,226.3769,-82.6996,1,1
4FGL_J2017.5-4113,bcu,304.3923,-41.2328,1,1
4FGL_J2149.1+6104,bcu,327.2897,61.0705,1,1
4FGL_J1517.0+2639,bcu,229.2605,26.6508,1,1
4FGL_J0439.2+2151,bcu,69.8234,21.8558,1,1
4FGL_J1039.2-2848,bcu,159.8214,-28.8084,1,1
4FGL_J0102.7-2001,bcu,15.6935,-20.0305,1,1
4FGL_J1200.8-1429,bcu,180.2095,-14.4898,1,1
4FGL_J1559.1+6736,bcu,239.7844,67.6153,1,1
4FGL_J1102.8-0148,bcu,165.7009,-1.8108,1,1
4FGL_J1747.1-5453,bcu,266.7867,-54.8944,1,1
4FGL_J0738.4+1539,bcu,114.6058,15.6602,0,1
4FGL_J1736.9-3357,bcu,264.2300,-33.9633,0,1
4FGL_J0630.2+3228,bcu,97.5576,32.4681,0,1
4FGL_J2250.0-1250,bcu,342.5049,-12.8485,0,1
4FGL_J0348.9-4859,bcu,57.2338,-48.9980,0,1
4FGL_J1644.5-4602c,bcu,251.1440,-46.0478,0,1
4FGL_J0753.9+0923,bcu,118.4907,9.3904,0,1
4FGL_J2205.0+7432,bcu,331.2719,74.5462,0,1
4FGL_J2108.3-4824,bcu,317.0893,-48.4087,0,1
4FGL_J0331.8-7040,bcu,52.9690,-70.6697,0,1
4FGL_J0122.1-3004,bcu,20.5293,-30.0697,0,1
4FGL_J0624.2-2943,bcu,96.0616,-29.7178,0,1
4FGL_J0321.3+0425,bcu,50.3260,4.4275,0,1
4FGL_J0621.2-4648,bcu,95.3015,-46.8071,0,1
4FGL_J0002.3-0815,bcu,0.5937,-8.2652,0,1
4FGL_J0155.4-0625,bcu,28.8536,-6.4224,0,1
4FGL_J1712.5-3142,bcu,258.1404,-31.7020,0,1
4FGL_J0743.6-3805,bcu,115.9062,-38.0937,0,1
4FGL_J0259.4+0308,bcu,44.8544,3.1487,0,1
4FGL_J1738.8+3822,bcu,264.7157,38.3727,0,1
4FGL_J1503.9-4247,bcu,225.9970,-42.7999,0,1
4FGL_J2213.9+5948c,bcu,333.4995,59.8056,0,1
4FGL_J0347.7-3616,bcu,56.9470,-36.2808,0,1
4FGL_J0651.5+7956,bcu,102.8887,79.9476,0,1
4FGL_J0430.2-0356,bcu,67.5693,-3.9458,0,1
4FGL_J0320.6+1125,bcu,50.1609,11.4328,0,1
4FGL_J1340.4+6926,bcu,205.1099,69.4446,0,1
4FGL_J0810.9-4926,bcu,122.7287,-49.4364,0,1
4FGL_J1851.5+3406,bcu,282.8762,34.1049,0,1
4FGL_J1614.8-0850,bcu,243.7106,-8.8379,0,1
4FGL_J1707.9+0016,bcu,256.9886,0.2731,0,1
4FGL_J0550.9+2552c,bcu,87.7457,25.8710,0,1
4FGL_J1752.1+4531,bcu,268.0298,45.5316,0,1
4FGL_J0433.5-1039,bcu,68.3986,-10.6607,0,1
4FGL_J2201.0-5907,bcu,330.2553,-59.1167,0,1
4FGL_J2348.3-6049,bcu,357.0883,-60.8202,0,1
4FGL_J0243.7+0321,bcu,40.9314,3.3600,0,1
4FGL_J0843.0-0853,bcu,130.7739,-8.8878,0,1
4FGL_J1746.8-5235,bcu,266.7199,-52.5868,0,1
4FGL_J0218.9-2305,bcu,34.7310,-23.0986,0,1
4FGL_J2312.5+7241,bcu,348.1396,72.6923,0,1
4FGL_J2146.8+0425,bcu,326.7080,4.4266,0,1
4FGL_J0835.0+6243,bcu,128.7684,62.7193,0,1
4FGL_J0311.6+4134,bcu,47.9028,41.5810,0,1
4FGL_J0539.7-0521c,bcu,84.9408,-5.3555,0,1
4FGL_J1145.6+5552,bcu,176.4098,55.8798,0,1
4FGL_J0545.0+0613c,bcu,86.2679,6.2271,0,1
4FGL_J0057.0+4101,bcu,14.2534,41.0179,0,1
4FGL_J0538.6+0443,bcu,84.6630,4.7262,0,1
4FGL_J1225.4-1550,bcu,186.3699,-15.8470,0,1
4FGL_J0221.2-1312,bcu,35.3130,-13.2046,0,1
4FGL_J0009.8+1340,bcu,2.4653,13.6712,0,1
4FGL_J2116.3+1015,bcu,319.0755,10.2529,0,1
4FGL_J1752.2-3002,bcu,268.0635,-30.0495,0,1
4FGL_J0304.5+3349,bcu,46.1379,33.8261,0,1
4FGL_J0041.9-4702,bcu,10.4839,-47.0458,0,1
4FGL_J0313.0+0229,bcu,48.2730,2.4911,0,1
4FGL_J1758.2+6532,bcu,269.5598,65.5393,0,1
4FGL_J1315.9-6349c,bcu,198.9926,-63.8294,0,1
4FGL_J2224.3+7737,bcu,336.0901,77.6201,0,1
4FGL_J2228.0-4155,bcu,337.0038,-41.9324,0,1
4FGL_J2001.5-0818,bcu,300.3754,-8.3162,0,1
4FGL_J0542.8-3458,bcu,85.7040,-34.9826,0,1
4FGL_J1111.4-4624,bcu,167.8557,-46.4119,0,1
4FGL_J0428.7-5003,bcu,67.1923,-50.0654,0,1
4FGL_J0733.7+0205c,bcu,113.4379,2.0908,0,1
4FGL_J1915.3+1149,bcu,288.8357,11.8178,0,1
4FGL_J1806.2+6143,bcu,271.5673,61.7260,0,1
4FGL_J1214.6-1926,bcu,183.6702,-19.4481,0,1
4FGL_J1855.8-2028,bcu,283.9749,-20.4694,0,1
4FGL_J1549.0+7846,bcu,237.2624,78.7830,0,1
4FGL_J0416.0-4743,bcu,64.0030,-47.7333,0,1
4FGL_J0551.0-1622,bcu,87.7503,-16.3808,0,1
4FGL_J0228.5-2234,bcu,37.1313,-22.5820,0,1
4FGL_J0456.4-4043,bcu,74.1111,-40.7222,0,1
4FGL_J1625.2-3600,bcu,246.3117,-36.0090,0,1
4FGL_J0806.1-0458,bcu,121.5390,-4.9792,0,1
4FGL_J1358.9-0703,bcu,209.7392,-7.0621,0,1
4FGL_J1709.0-3525,bcu,257.2514,-35.4315,0,1
4FGL_J1544.3-0649,bcu,236.0785,-6.8255,0,1
4FGL_J1149.1+2819,bcu,177.2770,28.3304,0,1
4FGL_J0713.0+5738,bcu,108.2598,57.6345,0,1
4FGL_J0524.6-2819,bcu,81.1732,-28.3288,0,1
4FGL_J2348.1-4934,bcu,357.0372,-49.5700,0,1
4FGL_J0125.4+3200,bcu,21.3656,32.0086,0,1
4FGL_J1517.3+6630,bcu,229.3307,66.5075,0,1
4FGL_J1031.8-2609,bcu,157.9531,-26.1623,0,1
4FGL_J0548.5-5218,bcu,87.1442,-52.3153,0,1
4FGL_J0002.4-5156,bcu,0.6131,-51.9355,0,1
4FGL_J2241.1-4122,bcu,340.2789,-41.3771,0,1
4FGL_J0452.0+2100,bcu,73.0072,21.0033,0,1
4FGL_J1913.2+0512,bcu,288.3080,5.2059,0,1
4FGL_J0350.6-3226,bcu,57.6594,-32.4473,0,1
4FGL_J0516.8-0509,bcu,79.2241,-5.1547,0,1
4FGL_J1921.7+5817,bcu,290.4473,58.2965,0,1
4FGL_J0918.9-0625,bcu,139.7281,-6.4178,0,1
4FGL_J0204.1-2919,bcu,31.0473,-29.3217,0,1
4FGL_J0515.9+0537,bcu,78.9852,5.6219,0,1
4FGL_J1156.6+0640,bcu,179.1636,6.6728,0,1
4FGL_J2120.7+4428,bcu,320.1938,44.4813,0,1
4FGL_J0011.4-4110,bcu,2.8502,-41.1742,0,1
4FGL_J0415.2-5741,bcu,63.8016,-57.6904,0,1
4FGL_J0349.6+2410,bcu,57.4230,24.1775,0,1
4FGL_J0648.4-6941,bcu,102.1172,-69.6927,0,1
4FGL_J2139.9+3910,bcu,324.9929,39.1711,0,1
4FGL_J1317.6+7450,bcu,199.4106,74.8383,0,1
4FGL_J2115.8+6753,bcu,318.9543,67.8851,0,1
4FGL_J0214.1-4733,bcu,33.5464,-47.5577,0,1
4FGL_J2201.5+2950,bcu,330.3958,29.8469,0,1
4FGL_J1725.4+5254,bcu,261.3613,52.9144,0,1
4FGL_J1602.0-0641,bcu,240.5039,-6.6856,0,1
4FGL_J1117.7-3650,bcu,169.4377,-36.8349,0,1
4FGL_J1037.0-1954,bcu,159.2720,-19.9048,0,1
4FGL_J2251.2+5550,bcu,342.8039,55.8431,0,1
4FGL_J1902.4-0629,bcu,285.6021,-6.4843,0,1
